datahora,iter,fitness,SE_med,SE_min,SE_5,RISx,RISy,RISz,se_1,se_2,se_3,se_4,se_5,se_6,se_7,se_8,se_9,se_10,se_11,se_12,se_13,se_14,se_15,se_16,se_17,se_18,se_19,se_20
2026-06-03 17:00:30,92,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:31,93,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:32,94,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:32,95,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:33,96,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:34,97,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:34,98,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:35,99,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:36,100,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:36,101,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:37,102,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:38,103,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:38,104,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:39,105,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:40,106,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:40,107,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:41,108,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:42,109,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:42,110,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:43,111,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:44,112,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:44,113,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:45,114,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:45,115,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:46,116,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:47,117,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:47,118,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:48,119,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:48,120,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:49,121,0.933040,3.732081,0.000027,0.430726,1.0683,10.4926,4.0000,0.911755,5.120601,7.526504,7.576512,7.603741,3.081796,3.797508,2.148236,0.861425,5.334214,3.530054,1.037291,1.707844,8.607956,0.983928,8.875414,0.000027,3.094658,0.945283,1.896872
2026-06-03 17:00:50,122,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:00:50,123,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:00:51,124,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:00:52,125,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:00:52,126,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:00:53,127,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:00:54,128,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:00:54,129,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:00:55,130,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:00:56,131,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:00:56,132,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:00:57,133,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:00:57,134,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:00:58,135,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:00:59,136,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:00,137,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:00,138,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:01,139,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:01,140,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:02,141,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:03,142,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:03,143,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:04,144,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:05,145,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:05,146,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:06,147,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:06,148,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:07,149,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:07,150,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:08,151,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:08,152,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:09,153,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:09,154,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:10,155,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:10,156,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:11,157,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:11,158,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:12,159,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:12,160,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:13,161,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:13,162,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:14,163,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:14,164,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:15,165,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:15,166,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:16,167,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:16,168,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:17,169,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:17,170,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:18,171,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:18,172,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:19,173,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:19,174,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:19,175,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:20,176,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:20,177,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:21,178,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:21,179,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:22,180,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:22,181,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:23,182,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
2026-06-03 17:01:23,183,0.933061,3.732165,0.000027,0.430609,1.0843,10.4955,4.0000,0.911519,5.121722,7.526626,7.576643,7.603866,3.082029,3.798071,2.148167,0.861191,5.334161,3.530487,1.037055,1.707677,8.608058,0.983691,8.875632,0.000027,3.094882,0.945046,1.896744
